"","sampleID","uid","namedLocation","domainID","siteID","plotID","collectDate","sampleCode","kclSampleID","kclSampleCode","sampleCondition","ammoniumNAnalysisDate","kclAmmoniumNConc","ammoniumNRepNum","ammoniumNQF","ammoniumNRemarks","nitrateNitriteNAnalysisDate","kclNitrateNitriteNConc","nitrateNitriteNRepNum","nitrateNitriteNQF","nitrateNitriteNRemarks","laboratoryName","ammoniumNMethod","ammoniumNInstrument","ammoniumNAnalyzedBy","ammoniumNReviewedBy","nitrateNitriteNMethod","nitrateNitriteNInstrument","nitrateNitriteNAnalyzedBy","nitrateNitriteNReviewedBy","dataQF","publicationDate","release","soilFreshMass","kclVolume"
"256","UNDE_038-M-39-5.5-20190805","716e9873-5aa2-47b5-a234-4f9c5373192d","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-08-05 14:39:00,"A00000077021","UNDE_038-M-39-5.5-20190805-KCL","B00000060982","ok",2019-09-06,0.123,1,"OK",NA,2019-09-06,0.076,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",9.92,100
"257","UNDE_038-M-4.5-33-20190603","ff4fbb8b-d9de-4508-946f-f125d33454ab","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-06-03 15:31:00,"A00000076367","UNDE_038-M-4.5-33-20190603-KCL","B00000022407","ok",2019-07-25,0.552,1,"OK",NA,2019-07-25,0.037,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",10.06,100
"258","UNDE_038-O-0.5-19.5-20190603","e0af4290-f173-4dfd-9668-7327b1793522","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-06-03 15:36:00,"A00000076299","UNDE_038-O-0.5-19.5-20190603-KCL","B00000022441","ok",2019-07-25,0.33,1,"OK",NA,2019-07-25,0.121,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",9.63,100
"259","UNDE_038-O-1-32-20190916","b6a1d56f-409d-4332-a2e1-a7b19718e3d7","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-09-16 15:04:00,"A00000078361","UNDE_038-O-1-32-20190916-KCL","B00000061519","ok",2019-11-13,0.261,1,"OK",NA,2019-11-13,0.047,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",9.98,100
"260","UNDE_038-O-1-6-20190717","635677aa-63ed-4346-9fcc-be60c7d63e7f","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-07-17 18:26:00,"A00000077023","UNDE_038-O-1-6-20190717-KCL","B00000060788","ok",2019-09-06,0.23,1,"OK",NA,2019-09-06,0.026,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",10.36,100
"261","UNDE_038-O-1-6-20190805","e1a91690-3a3b-4b96-911f-8f6c1e1bd22d","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-08-05 14:07:00,"A00000077033","UNDE_038-O-1-6-20190805-KCL","B00000060980","ok",2019-09-06,0.499,1,"OK",NA,2019-09-06,0.328,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",9.76,100
"262","UNDE_038-O-2.5-7.5-20190916","f893b0a2-f7cc-420f-8fde-16659982ef14","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-09-16 21:42:00,"A00000078426","UNDE_038-O-2.5-7.5-20190916-KCL","B00000061515","ok",2019-11-13,0.059,1,"OK",NA,2019-11-13,0.031,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",9.98,100
"263","UNDE_038-O-31.5-28.5-20190603","6bf6f482-a839-4805-bc05-50e104342c20","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-06-03 15:15:00,"A00000076370","UNDE_038-O-31.5-28.5-20190603-KCL","B00000022442","ok",2019-07-25,0.514,1,"OK",NA,2019-07-25,0.098,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",9.77,100
"264","UNDE_038-O-38-9-20190916","82b25486-dac2-4f67-9f60-ee6fe1d0ce57","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-09-16 16:06:00,"A00000078360","UNDE_038-O-38-9-20190916-KCL","B00000061518","ok",2019-11-13,1.174,1,"OK",NA,2019-11-13,0.04,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",10.41,100
"265","UNDE_038-O-39-5.5-20190717","b095bdeb-4667-480e-a5f0-11cff76e7b13","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-07-17 18:59:00,"A00000077018","UNDE_038-O-39-5.5-20190717-KCL","B00000060789","ok",2019-09-06,0.105,1,"OK",NA,2019-09-06,0.035,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",10.09,100
"266","UNDE_038-O-39-5.5-20190805","f7fa93b2-ea34-4057-8af8-7ac23cf10f08","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-08-05 14:34:00,"A00000077022","UNDE_038-O-39-5.5-20190805-KCL","B00000060983","ok",2019-09-06,2.732,1,"OK",NA,2019-09-06,0.275,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",9.91,100
"267","UNDE_038-O-4.5-33-20190603","52e368f6-4495-4754-b1ed-7fa669163205","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-06-03 15:27:00,"A00000076368","UNDE_038-O-4.5-33-20190603-KCL","B00000022431","ok",2019-07-25,0.579,1,"OK",NA,2019-07-25,0.075,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",9.82,100
"268","UNDE_038-O-7-20-20190717","55cc1710-f601-4764-809a-436d50645f5a","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-07-17 17:34:00,"A00000077020","UNDE_038-O-7-20-20190717-KCL","B00000060787","ok",2019-09-06,0.086,1,"OK",NA,2019-09-06,0.039,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",10.18,100
"269","UNDE_038-O-7-20-20190805","f50df5ac-5d29-434d-919a-67293ec667de","UNDE_038.basePlot.bgc","D05","UNDE","UNDE_038",2019-08-05 14:24:00,"A00000077031","UNDE_038-O-7-20-20190805-KCL","B00000060981","ok",2019-09-06,0.05,1,"OK",NA,2019-09-06,0.154,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",10.02,100
"270","UNDE_043-M-13.5-34-20190717","1221d7e7-6c4e-422b-8732-0a9d3d7cb44b","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-07-17 18:21:00,"A00000077011","UNDE_043-M-13.5-34-20190717-KCL","B00000060792","ok",2019-09-06,0.101,1,"OK",NA,2019-09-06,0.026,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",10.04,100
"271","UNDE_043-M-13.5-34-20190805","8e5cf5b1-e7bc-4065-a50e-adb8f5b3aef9","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-08-05 16:37:00,"A00000076381","UNDE_043-M-13.5-34-20190805-KCL","B00000060985","ok",2019-09-06,0.212,1,"OK",NA,2019-09-06,0.111,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",10.2,100
"272","UNDE_043-M-16-0.5-20190603","5dd46d8c-3031-415a-9e59-b672e506e130","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-06-03 17:35:00,"A00000076306","UNDE_043-M-16-0.5-20190603-KCL","B00000022439","ok",2019-07-25,0.267,1,"OK",NA,2019-07-25,0.063,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",10,100
"273","UNDE_043-M-18.5-3.5-20190717","01d129dc-610c-41c6-bddf-016ad5cda176","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-07-17 17:24:00,"A00000077027","UNDE_043-M-18.5-3.5-20190717-KCL","B00000060790","ok",2019-09-06,0.246,1,"OK",NA,2019-09-06,0.04,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",10.46,100
"274","UNDE_043-M-18.5-3.5-20190805","3acff3bd-364f-4897-bb17-f13d4edb2fe7","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-08-05 16:41:00,"A00000077861","UNDE_043-M-18.5-3.5-20190805-KCL","B00000060990","ok",2019-09-06,0.438,1,"OK",NA,2019-09-06,0.314,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",9.95,100
"275","UNDE_043-M-21-33-20190717","bcd2cbd9-0067-4e45-ab1d-525434dc0230","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-07-17 18:02:00,"A00000077026","UNDE_043-M-21-33-20190717-KCL","B00000060791","ok",2019-09-06,0.101,1,"OK",NA,2019-09-06,0.02,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",10.26,100
"276","UNDE_043-M-21-33-20190805","df2dffba-a805-4dd7-bb25-7fbdb66666f5","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-08-05 16:26:00,"A00000077860","UNDE_043-M-21-33-20190805-KCL","B00000060984","ok",2019-09-06,0.502,1,"OK",NA,2019-09-06,0.118,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",10.06,100
"277","UNDE_043-M-28-37.5-20190918","4d041c5b-ec57-401c-8a55-dcba230e8fd0","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-09-18 19:32:00,"A00000078358","UNDE_043-M-28-37.5-20190918-KCL","B00000061581","ok",2019-11-13,0.047,1,"OK",NA,2019-11-13,0.024,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",10.01,100
"278","UNDE_043-M-31-12-20190918","c65b57b7-88f7-4929-a4ea-78db46f5207c","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-09-18 19:13:00,"A00000078535","UNDE_043-M-31-12-20190918-KCL","B00000061573","ok",2019-11-13,0.106,1,"OK",NA,2019-11-13,0.079,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",9.97,100
"279","UNDE_043-M-38.5-38-20190603","b7228ce0-2f96-4914-a67d-de46cb5288e4","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-06-03 17:49:00,"A00000076308","UNDE_043-M-38.5-38-20190603-KCL","B00000022438","ok",2019-07-25,0.226,1,"OK",NA,2019-07-25,0.125,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",10,100
"280","UNDE_043-M-8-22.5-20190603","5be45653-ef63-45ad-bb87-24007d83c37f","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-06-03 17:42:00,"A00000076307","UNDE_043-M-8-22.5-20190603-KCL","B00000022430","ok",2019-07-25,0.575,1,"OK",NA,2019-07-25,0.121,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",10,100
"281","UNDE_043-M-8-31-20190918","8471c487-3a70-4d97-a562-dda5150bc6d5","UNDE_043.basePlot.bgc","D05","UNDE","UNDE_043",2019-09-18 19:33:00,"A00000078536","UNDE_043-M-8-31-20190918-KCL","B00000061562","ok",2019-11-13,0.088,1,"OK",NA,2019-11-13,0.069,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",9.97,100
"282","UNDE_044-M-1.5-27-20190916","a9d974d6-dec2-478d-836d-34b32035eeb6","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-09-16 19:29:00,"A00000078521","UNDE_044-M-1.5-27-20190916-KCL","B00000061512","ok",2019-11-13,0.238,1,"OK",NA,2019-11-13,0.024,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",9.99,100
"283","UNDE_044-M-1.5-27-20191007","a16520d9-c5c2-4977-9996-ddcdd5daa7a8","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-10-07 18:04:00,"A00000078725","UNDE_044-M-1.5-27-20191007-KCL","B00000061673","ok",2019-11-13,0.24,1,"OK",NA,2019-11-13,0.146,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075845Z","RELEASE-2021",10.07,102
"284","UNDE_044-M-25-0.5-20190916","b42dfcec-44be-4358-8474-ad0c6888b271","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-09-16 17:43:00,"A00000078537","UNDE_044-M-25-0.5-20190916-KCL","B00000061513","ok",2019-11-13,0.071,1,"OK",NA,2019-11-13,0.026,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",9.86,100
"285","UNDE_044-M-26.5-38.5-20190603","4acec8b6-3d0c-409f-81cd-d17165caed1e","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-06-03 14:35:00,"A00000076373","UNDE_044-M-26.5-38.5-20190603-KCL","B00000022408","ok",2019-07-25,0.562,1,"OK",NA,2019-07-25,0.048,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",10,100
"286","UNDE_044-M-27.5-38.5-20190717","1c2ab516-bdc8-4318-b425-2f3b79663d8b","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-07-17 21:12:00,"A00000077034","UNDE_044-M-27.5-38.5-20190717-KCL","B00000060795","ok",2019-09-06,0.089,1,"OK",NA,2019-09-06,0.032,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",10.26,100
"287","UNDE_044-M-27.5-38.5-20190805","915dd762-3818-46ac-ade0-1731990756cd","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-08-05 15:20:00,"A00000076324","UNDE_044-M-27.5-38.5-20190805-KCL","B00000060977","ok",2019-09-06,0.734,1,"OK",NA,2019-09-06,0.164,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",9.67,100
"288","UNDE_044-M-31-9.5-20190717","1b654d2c-5ebd-49f2-a34a-e9378b53c3f5","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-07-17 20:05:00,"A00000077032","UNDE_044-M-31-9.5-20190717-KCL","B00000060793","ok",2019-09-06,0.265,1,"OK",NA,2019-09-06,0.016,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T084834Z","RELEASE-2021",9.93,100
"289","UNDE_044-M-31-9.5-20190805","769e5015-c0db-4e62-9735-5dd84fe42af2","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-08-05 15:38:00,"A00000077106","UNDE_044-M-31-9.5-20190805-KCL","B00000060979","ok",2019-09-06,0.493,1,"OK",NA,2019-09-06,0.044,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T083647Z","RELEASE-2021",9.51,100
"290","UNDE_044-M-31.5-17-20190603","73fa1135-9f41-40f6-9894-863037b253b5","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-06-03 14:54:00,"A00000076372","UNDE_044-M-31.5-17-20190603-KCL","B00000022437","ok",2019-07-25,0.159,1,"OK",NA,2019-07-25,0.068,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T075921Z","RELEASE-2021",10,100
"291","UNDE_044-M-36.5-35-20190916","d808ccfa-48e1-4859-aff5-1537aaf71367","UNDE_044.basePlot.bgc","D05","UNDE","UNDE_044",2019-09-16 18:41:00,"A00000078538","UNDE_044-M-36.5-35-20190916-KCL","B00000061516","ok",2019-11-13,0.094,1,"OK",NA,2019-11-13,0.031,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T071230Z","RELEASE-2021",9.96,100
